,id,listing_url,scrape_id,last_scraped,source,license,calendar_updated,calendar_last_scraped
181,170265,https://www.airbnb.com/rooms/170265,20231226034138,2023-12-28,city scrape,,,2023-12-28
182,298395,https://www.airbnb.com/rooms/298395,20231226034138,2023-12-26,city scrape,,,2023-12-26
183,170397,https://www.airbnb.com/rooms/170397,20231226034138,2023-12-30,city scrape,,,2023-12-30
184,480220,https://www.airbnb.com/rooms/480220,20231226034138,2023-12-27,city scrape,,,2023-12-27
185,171505,https://www.airbnb.com/rooms/171505,20231226034138,2023-12-28,city scrape,,,2023-12-28
186,303587,https://www.airbnb.com/rooms/303587,20231226034138,2023-12-26,city scrape,,,2023-12-26
187,172902,https://www.airbnb.com/rooms/172902,20231226034138,2023-12-26,city scrape,,,2023-12-26
188,483578,https://www.airbnb.com/rooms/483578,20231226034138,2023-12-27,previous scrape,,,2023-12-27
189,173709,https://www.airbnb.com/rooms/173709,20231226034138,2023-12-27,city scrape,,,2023-12-27
190,306113,https://www.airbnb.com/rooms/306113,20231226034138,2023-12-26,city scrape,,,2023-12-26
191,174101,https://www.airbnb.com/rooms/174101,20231226034138,2023-12-27,city scrape,,,2023-12-27
192,307714,https://www.airbnb.com/rooms/307714,20231226034138,2023-12-26,city scrape,,,2023-12-26
193,484267,https://www.airbnb.com/rooms/484267,20231226034138,2023-12-26,city scrape,,,2023-12-26
194,176185,https://www.airbnb.com/rooms/176185,20231226034138,2023-12-27,city scrape,,,2023-12-27
195,484296,https://www.airbnb.com/rooms/484296,20231226034138,2023-12-28,city scrape,,,2023-12-28
196,178833,https://www.airbnb.com/rooms/178833,20231226034138,2023-12-27,city scrape,,,2023-12-27
197,485293,https://www.airbnb.com/rooms/485293,20231226034138,2023-12-26,city scrape,,,2023-12-26
198,487922,https://www.airbnb.com/rooms/487922,20231226034138,2023-12-28,city scrape,,,2023-12-28
199,309192,https://www.airbnb.com/rooms/309192,20231226034138,2023-12-27,previous scrape,,,2023-12-27
200,178951,https://www.airbnb.com/rooms/178951,20231226034138,2023-12-27,city scrape,,,2023-12-27
201,310233,https://www.airbnb.com/rooms/310233,20231226034138,2023-12-27,city scrape,,,2023-12-27
202,311801,https://www.airbnb.com/rooms/311801,20231226034138,2023-12-27,city scrape,,,2023-12-27
